# weight H0_light H0_matter omega_cdm logA F_arithmetic F_weighted
1.000000000000000000e+00 6.542904299999999296e+01 7.410841718451548843e+01 1.198390599999999973e-01 3.036449199999999848e+00 6.976873009225774069e+01 6.556609973770220279e+01
1.000000000000000000e+00 6.542904299999999296e+01 7.353335503611606327e+01 1.198390599999999973e-01 3.036449199999999848e+00 6.948119901805802101e+01 6.555701888229026508e+01
1.000000000000000000e+00 6.542904299999999296e+01 7.320760177085399789e+01 1.198390599999999973e-01 3.036449199999999848e+00 6.931832238542699542e+01 6.555187488470662061e+01
1.000000000000000000e+00 6.542904299999999296e+01 6.896028815051572280e+01 1.198390599999999973e-01 3.036449199999999848e+00 6.719466557525785788e+01 6.548480519322585280e+01
1.000000000000000000e+00 6.570280800000000454e+01 7.315105825117497318e+01 1.188766899999999932e-01 2.995677199999999818e+00 6.942693312558748175e+01 6.582042395471214036e+01
2.000000000000000000e+00 6.589144600000000196e+01 7.327795121536283318e+01 1.188452499999999995e-01 2.954258700000000015e+00 6.958469860768141757e+01 6.600808693358760593e+01
1.000000000000000000e+00 6.589144600000000196e+01 7.565379505957069739e+01 1.188452499999999995e-01 2.954258700000000015e+00 7.077262052978534257e+01 6.604560408628255175e+01
1.000000000000000000e+00 6.589144600000000196e+01 7.228563107742712646e+01 1.188452499999999995e-01 2.954258700000000015e+00 6.908853853871356421e+01 6.599241712168984009e+01
1.000000000000000000e+00 6.589144600000000196e+01 7.308217631869885622e+01 1.188452499999999995e-01 2.954258700000000015e+00 6.948681115934942909e+01 6.600499543550371584e+01
1.000000000000000000e+00 6.589144600000000196e+01 7.247095188999317372e+01 1.188452499999999995e-01 2.954258700000000015e+00 6.918119894499659495e+01 6.599534353844047985e+01
1.000000000000000000e+00 6.589144600000000196e+01 7.152870328237811748e+01 1.188452499999999995e-01 2.954258700000000015e+00 6.871007464118906682e+01 6.598046441034682630e+01
2.000000000000000000e+00 6.614054500000000303e+01 7.426480334262407723e+01 1.179403100000000065e-01 3.031546300000000027e+00 7.020267417131204013e+01 6.626883585611685135e+01
1.000000000000000000e+00 6.614054500000000303e+01 7.415790553874312252e+01 1.179403100000000065e-01 3.031546300000000027e+00 7.014922526937155567e+01 6.626714782378226687e+01
1.000000000000000000e+00 6.614054500000000303e+01 7.212239796651064694e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.913147148325532498e+01 6.623500495017323431e+01
1.000000000000000000e+00 6.614054500000000303e+01 7.367922271472214391e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.990988385736108057e+01 6.625958890249835065e+01
1.000000000000000000e+00 6.614054500000000303e+01 7.370158188326747961e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.992106344163374843e+01 6.625994197803507291e+01
1.000000000000000000e+00 6.614054500000000303e+01 6.994473860233222240e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.804264180116611271e+01 6.620061734549852872e+01
1.000000000000000000e+00 6.614054500000000303e+01 7.118073831040068455e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.866064165520035090e+01 6.622013512226301657e+01
2.000000000000000000e+00 6.614054500000000303e+01 7.212819096283112685e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.913436798141556494e+01 6.623509642787200846e+01
1.000000000000000000e+00 6.614054500000000303e+01 7.186327242989210617e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.900190871494605460e+01 6.623091307673291794e+01
1.000000000000000000e+00 6.614054500000000303e+01 7.339333854209436936e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.976694177104718619e+01 6.625507448115550346e+01
1.000000000000000000e+00 6.614054500000000303e+01 7.221722763957940572e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.917888631978971148e+01 6.623650241362531688e+01
2.000000000000000000e+00 6.614054500000000303e+01 7.340822278267954459e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.977438389133976671e+01 6.625530951946754499e+01
1.000000000000000000e+00 6.614054500000000303e+01 7.355830423261882345e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.984942461630942034e+01 6.625767946843862433e+01
1.000000000000000000e+00 6.614054500000000303e+01 7.350428742187493469e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.982241621093746176e+01 6.625682648437499722e+01
1.000000000000000000e+00 6.614054500000000303e+01 7.371884649876213302e+01 1.179403100000000065e-01 3.031546300000000027e+00 6.992969574938106803e+01 6.626021460505022276e+01
1.000000000000000000e+00 6.615026400000000706e+01 7.450666068022441380e+01 1.178184000000000037e-01 3.025491499999999778e+00 7.032846234011221043e+01 6.628222057239671017e+01
1.000000000000000000e+00 6.615026400000000706e+01 7.226470584949422005e+01 1.178184000000000037e-01 3.025491499999999778e+00 6.920748492474712066e+01 6.624681767252822340e+01
1.000000000000000000e+00 6.615026400000000706e+01 7.265003750098787805e+01 1.178184000000000037e-01 3.025491499999999778e+00 6.940015075049393545e+01 6.625290247748816341e+01
1.000000000000000000e+00 6.588580600000000231e+01 7.537444487650614633e+01 1.179366399999999954e-01 3.015370200000000001e+00 7.063012543825307432e+01 6.603564190544678070e+01
1.000000000000000000e+00 6.588580600000000231e+01 7.183074547982727154e+01 1.179366399999999954e-01 3.015370200000000001e+00 6.885827573991363693e+01 6.597968304615798729e+01
1.000000000000000000e+00 6.588580600000000231e+01 7.366747550688428703e+01 1.179366399999999954e-01 3.015370200000000001e+00 6.977664075344213757e+01 6.600868700660448951e+01
1.000000000000000000e+00 6.588580600000000231e+01 7.414348465359812224e+01 1.179366399999999954e-01 3.015370200000000001e+00 7.001464532679906938e+01 6.601620370762211110e+01
1.000000000000000000e+00 6.588580600000000231e+01 7.112652365886056316e+01 1.179366399999999954e-01 3.015370200000000001e+00 6.850616482943027563e+01 6.596856261934512133e+01
1.000000000000000000e+00 6.567704299999999762e+01 7.440270552608619425e+01 1.184442799999999990e-01 2.993881299999999968e+00 7.003987426304308883e+01 6.581483068085023547e+01
1.000000000000000000e+00 6.567704299999999762e+01 7.004415353360366225e+01 1.184442799999999990e-01 2.993881299999999968e+00 6.786059826680182994e+01 6.574600441475136847e+01
1.000000000000000000e+00 6.567704299999999762e+01 7.194037394078462455e+01 1.184442799999999990e-01 2.993881299999999968e+00 6.880870847039230398e+01 6.577594779286222604e+01
1.000000000000000000e+00 6.602513899999999580e+01 7.195585973123247925e+01 1.175228400000000034e-01 2.975652699999999928e+00 6.899049936561624463e+01 6.611879151668671284e+01
1.000000000000000000e+00 6.602770399999999995e+01 7.146045362456430894e+01 1.175456599999999963e-01 2.979801199999999817e+00 6.874407881228215444e+01 6.611349301248711186e+01
1.000000000000000000e+00 6.606654399999999328e+01 7.178837265845966442e+01 1.174795500000000020e-01 2.979466400000000181e+00 6.892745832922983595e+01 6.615689788415659223e+01
1.000000000000000000e+00 6.566381900000000371e+01 7.046946795422364573e+01 1.188901799999999981e-01 2.982035400000000003e+00 6.806664347711182472e+01 6.573970541233869369e+01
1.000000000000000000e+00 6.566381900000000371e+01 7.275090837442407121e+01 1.188901799999999981e-01 2.982035400000000003e+00 6.920736368721203746e+01 6.577573183251682565e+01
1.000000000000000000e+00 6.568331299999999828e+01 7.108838530386486809e+01 1.188336299999999957e-01 3.003299399999999952e+00 6.838584915193243319e+01 6.576866495755632513e+01
1.000000000000000000e+00 6.568331299999999828e+01 7.203472582495165000e+01 1.188336299999999957e-01 3.003299399999999952e+00 6.885901941247581703e+01 6.578360870140447503e+01
1.000000000000000000e+00 6.568331299999999828e+01 7.160548711935449262e+01 1.188336299999999957e-01 3.003299399999999952e+00 6.864440005967725256e+01 6.577683055640990517e+01
2.000000000000000000e+00 6.568331299999999828e+01 7.223718540210786898e+01 1.188336299999999957e-01 3.003299399999999952e+00 6.896024920105392653e+01 6.578680575784790108e+01
2.000000000000000000e+00 6.568331299999999828e+01 7.267517337328855831e+01 1.188336299999999957e-01 3.003299399999999952e+00 6.917924318664427119e+01 6.579372206324120498e+01
1.000000000000000000e+00 6.568331299999999828e+01 7.471375932185927127e+01 1.188336299999999957e-01 3.003299399999999952e+00 7.019853616092963478e+01 6.582591354775343007e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.043436329291249365e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.793552464645624411e+01 6.551560474820618651e+01
2.000000000000000000e+00 6.543668599999999458e+01 7.165043748266604950e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.854356174133302204e+01 6.553480787941221308e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.166234569579829383e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.854951584789914421e+01 6.553499592302100041e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.378960121933856442e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.961314360966927950e+01 6.556858759635105116e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.307025848852914862e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.925347224426457160e+01 6.555722839396172219e+01
1.000000000000000000e+00 6.543668599999999458e+01 6.825060162154677812e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.684364381077338635e+01 6.548112078147842396e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.027778603478240882e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.785723601739120170e+01 6.551313222337415709e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.422905976297329289e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.983287288148665084e+01 6.557552712367935044e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.396483207469634635e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.970075903734817757e+01 6.557135468172720039e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.206364847525385642e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.875016723762692550e+01 6.554133292942420042e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.210641135821654757e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.877154867910826397e+01 6.554200820175478270e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.227738322502590051e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.885703461251294755e+01 6.554470803307967230e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.493959270209934687e+01 1.195181800000000016e-01 2.999578599999999984e+00 7.018813935104967072e+01 6.558674720989711204e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.383398061090673536e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.963533330545337208e+01 6.556928839510683815e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.356763905196802966e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.950216252598400501e+01 6.556508257284285435e+01
1.000000000000000000e+00 6.543668599999999458e+01 7.007306899261486421e+01 1.195181800000000016e-01 2.999578599999999984e+00 6.775487749630742940e+01 6.550989951910825937e+01
1.000000000000000000e+00 6.591993999999999687e+01 7.465471880505697300e+01 1.185943500000000012e-01 2.987171399999999810e+00 7.028732940252848493e+01 6.605787163678866136e+01
1.000000000000000000e+00 6.591993999999999687e+01 7.308061119721557475e+01 1.185943500000000012e-01 2.987171399999999810e+00 6.950027559860778581e+01 6.603301476935369863e+01
1.000000000000000000e+00 6.591993999999999687e+01 7.093564114503644191e+01 1.185943500000000012e-01 2.987171399999999810e+00 6.842779057251821939e+01 6.599914336439168494e+01
1.000000000000000000e+00 6.566648999999999603e+01 7.297893045420138947e+01 1.191499099999999978e-01 2.966966100000000051e+00 6.932271022710068564e+01 6.578196137062974458e+01
1.000000000000000000e+00 6.546738799999999969e+01 7.304191645601331118e+01 1.197357299999999986e-01 3.051888700000000121e+00 6.925465222800664833e+01 6.558699802461050865e+01
1.000000000000000000e+00 6.546738799999999969e+01 7.318272526398466482e+01 1.197357299999999986e-01 3.051888700000000121e+00 6.932505663199233936e+01 6.558922154850175446e+01
2.000000000000000000e+00 6.565803400000000067e+01 7.258161562431133973e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.911982481215567020e+01 6.576736486769503642e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.373694948122405890e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.969749174061203689e+01 6.578560884312680912e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.471549760349765279e+01 1.191326800000000047e-01 3.065273100000000195e+00 7.018676580174883384e+01 6.580106117995111958e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.272800852086530199e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.919302126043265844e+01 6.576967657040516713e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.172292306099458870e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.869047853049730179e+01 6.575380518022042509e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.151975917453651732e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.858889658726826610e+01 6.575059700196875667e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.377685809733577571e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.971744604866788109e+01 6.578623904348620499e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.261612401417353624e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.913707900708676846e+01 6.576790979262135295e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.252010418187627749e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.908906909093813908e+01 6.576639353526343257e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.317427305328881459e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.941615352664440763e+01 6.577672357168265194e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.011995518596556565e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.788899459298278316e+01 6.572849257784584154e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.328845962035411787e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.947324681017705927e+01 6.577852670149809455e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.162124728576489474e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.863964064288245481e+01 6.575219960938547104e+01
1.000000000000000000e+00 6.565803400000000067e+01 7.282886809944361062e+01 1.191326800000000047e-01 3.065273100000000195e+00 6.924345104972181275e+01 6.577126925260921553e+01
1.000000000000000000e+00 6.567936400000000674e+01 7.295838885098326898e+01 1.190712399999999949e-01 3.065214099999999942e+00 6.931887642549163786e+01 6.579430770199051892e+01
1.000000000000000000e+00 6.567936400000000674e+01 7.377668766281198032e+01 1.190712399999999949e-01 3.065214099999999942e+00 6.972802583140600063e+01 6.580722952829164285e+01
1.000000000000000000e+00 6.567936400000000674e+01 6.976788581238623976e+01 1.190712399999999949e-01 3.065214099999999942e+00 6.772362490619312325e+01 6.574392619650372183e+01
1.000000000000000000e+00 6.567936400000000674e+01 7.459928126738827814e+01 1.190712399999999949e-01 3.065214099999999942e+00 7.013932263369414954e+01 6.582021917403120881e+01
1.000000000000000000e+00 6.567936400000000674e+01 6.904246321759994487e+01 1.190712399999999949e-01 3.065214099999999942e+00 6.736091360879997580e+01 6.573247098646400843e+01
1.000000000000000000e+00 6.567936400000000674e+01 7.159675873857685247e+01 1.190712399999999949e-01 3.065214099999999942e+00 6.863806136928843671e+01 6.577280608480060664e+01
1.000000000000000000e+00 6.567936400000000674e+01 7.527314169613198658e+01 1.190712399999999949e-01 3.065214099999999942e+00 7.047625284806599666e+01 6.583086016151104047e+01
1.000000000000000000e+00 6.567936400000000674e+01 7.025418880657581155e+01 1.190712399999999949e-01 3.065214099999999942e+00 6.796677640328790915e+01 6.575160544854442435e+01
1.000000000000000000e+00 6.567936400000000674e+01 7.136505014661294410e+01 1.190712399999999949e-01 3.065214099999999942e+00 6.852220707330647542e+01 6.576914715467073336e+01
1.000000000000000000e+00 6.543993899999999542e+01 7.267242154250668307e+01 1.198184399999999983e-01 2.988341600000000042e+00 6.905618027125333924e+01 6.555414774842941483e+01
1.000000000000000000e+00 6.543993899999999542e+01 7.154029093857826638e+01 1.198184399999999983e-01 2.988341600000000042e+00 6.849011496928912379e+01 6.553627017754371309e+01
2.000000000000000000e+00 6.543993899999999542e+01 7.154230841758833037e+01 1.198184399999999983e-01 2.988341600000000042e+00 6.849112370879416289e+01 6.553630203572676294e+01
1.000000000000000000e+00 6.543993899999999542e+01 7.084018614130441449e+01 1.198184399999999983e-01 2.988341600000000042e+00 6.814006257065220495e+01 6.552521476300296399e+01
1.000000000000000000e+00 6.543993899999999542e+01 7.198077799407505495e+01 1.198184399999999983e-01 2.988341600000000042e+00 6.871035849703753229e+01 6.554322594619050335e+01
1.000000000000000000e+00 6.543993899999999542e+01 7.335842680596660159e+01 1.198184399999999983e-01 2.988341600000000042e+00 6.939918290298329850e+01 6.556498051602964949e+01
1.000000000000000000e+00 6.543993899999999542e+01 7.106634046688127171e+01 1.198184399999999983e-01 2.988341600000000042e+00 6.825313973344063356e+01 6.552878598523879816e+01
1.000000000000000000e+00 6.589325900000000047e+01 7.342138650924788124e+01 1.188077200000000055e-01 3.060673899999999836e+00 6.965732275462394796e+01 6.601213630330424564e+01
1.000000000000000000e+00 6.580778899999999965e+01 7.423432670032261171e+01 1.189886500000000014e-01 3.059136200000000194e+00 7.002105785016129857e+01 6.594085317522490186e+01
1.000000000000000000e+00 6.580778899999999965e+01 7.297795167365757152e+01 1.189886500000000014e-01 3.059136200000000194e+00 6.939287033682879269e+01 6.592101365006737979e+01
1.000000000000000000e+00 6.580778899999999965e+01 7.409516734422125239e+01 1.189886500000000014e-01 3.059136200000000194e+00 6.995147817211062602e+01 6.593865569796876969e+01
1.000000000000000000e+00 6.580778899999999965e+01 7.268155122202611551e+01 1.189886500000000014e-01 3.059136200000000194e+00 6.924467011101305047e+01 6.591633316526623787e+01
1.000000000000000000e+00 6.594208299999999667e+01 7.293713787997994302e+01 1.181493599999999949e-01 3.068474500000000216e+00 6.943961043998996274e+01 6.605254250796872384e+01
1.000000000000000000e+00 6.594208299999999667e+01 7.234615826631672064e+01 1.181493599999999949e-01 3.068474500000000216e+00 6.914412063315836576e+01 6.604321029850576963e+01
1.000000000000000000e+00 6.594208299999999667e+01 7.227414402808088312e+01 1.181493599999999949e-01 3.068474500000000216e+00 6.910811351404043990e+01 6.604207311553025761e+01
1.000000000000000000e+00 6.594208299999999667e+01 7.192753509596489891e+01 1.181493599999999949e-01 3.068474500000000216e+00 6.893480904798244069e+01 6.603659978433329059e+01
2.000000000000000000e+00 6.594208299999999667e+01 7.269887555379311550e+01 1.181493599999999949e-01 3.068474500000000216e+00 6.932047927689654898e+01 6.604878008726299754e+01
1.000000000000000000e+00 6.606397599999999670e+01 7.049520028075856715e+01 1.178670299999999976e-01 3.062034800000000168e+00 6.827958814037927482e+01 6.613394984039865676e+01
1.000000000000000000e+00 6.583373400000000686e+01 7.483141118235553790e+01 1.184863399999999956e-01 2.950768699999999800e+00 7.033257259117777949e+01 6.597581708747782159e+01
1.000000000000000000e+00 6.549715600000000393e+01 7.326605621180374328e+01 1.199731799999999987e-01 2.956880099999999789e+00 6.938160610590188071e+01 6.561983536557724506e+01
1.000000000000000000e+00 6.608758199999999761e+01 7.406201238593349956e+01 1.177231299999999953e-01 3.006669000000000036e+00 7.007479719296674148e+01 6.621350691007926059e+01
1.000000000000000000e+00 6.608758199999999761e+01 7.375372414163422263e+01 1.177231299999999953e-01 3.006669000000000036e+00 6.992065307081711012e+01 6.620863870413060681e+01
1.000000000000000000e+00 6.608758199999999761e+01 7.251383924132579750e+01 1.177231299999999953e-01 3.006669000000000036e+00 6.930071062066289755e+01 6.618905957596425083e+01
2.000000000000000000e+00 6.608758199999999761e+01 7.154984894862155897e+01 1.177231299999999953e-01 3.006669000000000036e+00 6.881871547431077829e+01 6.617383712306776999e+01
1.000000000000000000e+00 6.608758199999999761e+01 7.280678188182777433e+01 1.177231299999999953e-01 3.006669000000000036e+00 6.944718194091387886e+01 6.619368545817505378e+01
1.000000000000000000e+00 6.608758199999999761e+01 7.128858141491119227e+01 1.177231299999999953e-01 3.006669000000000036e+00 6.868808170745559494e+01 6.616971142516875659e+01
1.000000000000000000e+00 6.608758199999999761e+01 6.884406929149611187e+01 1.177231299999999953e-01 3.006669000000000036e+00 6.746582564574805474e+01 6.613110992582258518e+01
1.000000000000000000e+00 6.608758199999999761e+01 7.109648072391286178e+01 1.177231299999999953e-01 3.006669000000000036e+00 6.859203136195642969e+01 6.616667794677978520e+01
2.000000000000000000e+00 6.608758199999999761e+01 7.287890415427472135e+01 1.177231299999999953e-01 3.006669000000000036e+00 6.948324307713735948e+01 6.619482434712799090e+01
1.000000000000000000e+00 6.608758199999999761e+01 7.342009272551862864e+01 1.177231299999999953e-01 3.006669000000000036e+00 6.975383736275931312e+01 6.620337030199519290e+01
1.000000000000000000e+00 6.608758199999999761e+01 7.128122095146342474e+01 1.177231299999999953e-01 3.006669000000000036e+00 6.868440147573170407e+01 6.616959519546294644e+01
1.000000000000000000e+00 6.620429699999999684e+01 7.169611326050473110e+01 1.176826299999999964e-01 2.953058299999999914e+00 6.895020513025235687e+01 6.629101873877092999e+01
1.000000000000000000e+00 6.613980499999999552e+01 7.199733054601591675e+01 1.182357099999999939e-01 3.026201299999999872e+00 6.906856777300795613e+01 6.623230168527675232e+01
1.000000000000000000e+00 6.613980499999999552e+01 7.206650320502131990e+01 1.182357099999999939e-01 3.026201299999999872e+00 6.910315410251065771e+01 6.623339399663237259e+01
1.000000000000000000e+00 6.613980499999999552e+01 7.230157767697269833e+01 1.182357099999999939e-01 3.026201299999999872e+00 6.922069133848634692e+01 6.623710607766008707e+01
1.000000000000000000e+00 6.604012099999999919e+01 7.357900913256833064e+01 1.186159400000000030e-01 2.986989299999999847e+00 6.980956506628416491e+01 6.615916822522450502e+01
1.000000000000000000e+00 6.604012099999999919e+01 7.366593920589565414e+01 1.186159400000000030e-01 2.986989299999999847e+00 6.985303010294782666e+01 6.616054094542357689e+01
2.000000000000000000e+00 6.604012099999999919e+01 7.531215114474640870e+01 1.186159400000000030e-01 2.986989299999999847e+00 7.067613607237319684e+01 6.618653641849671487e+01
1.000000000000000000e+00 6.604012099999999919e+01 7.237326889232608096e+01 1.186159400000000030e-01 2.986989299999999847e+00 6.920669494616304007e+01 6.614012827829621699e+01
1.000000000000000000e+00 6.563816900000000487e+01 7.053650372893336851e+01 1.189935000000000020e-01 3.080891199999999941e+00 6.808733636446669379e+01 6.571551902130900658e+01
1.000000000000000000e+00 6.563816900000000487e+01 7.369906256849652948e+01 1.189935000000000020e-01 3.080891199999999941e+00 6.966861578424826007e+01 6.576545925756649069e+01
1.000000000000000000e+00 6.563816900000000487e+01 7.513006164655276109e+01 1.189935000000000020e-01 3.080891199999999941e+00 7.038411532327637588e+01 6.578805628600697730e+01
1.000000000000000000e+00 6.563816900000000487e+01 7.286526676840733785e+01 1.189935000000000020e-01 3.080891199999999941e+00 6.925171788420367136e+01 6.575229271700254685e+01
1.000000000000000000e+00 6.563816900000000487e+01 7.697608926389180795e+01 1.189935000000000020e-01 3.080891199999999941e+00 7.130712913194591351e+01 6.581720706549430133e+01
1.000000000000000000e+00 6.563816900000000487e+01 7.066433631874799914e+01 1.189935000000000020e-01 3.080891199999999941e+00 6.815125265937399490e+01 6.571753763663305392e+01
1.000000000000000000e+00 6.563816900000000487e+01 7.507803748912184005e+01 1.189935000000000020e-01 3.080891199999999941e+00 7.035810324456092246e+01 6.578723476810171178e+01
1.000000000000000000e+00 6.563816900000000487e+01 7.120897247263080487e+01 1.189935000000000020e-01 3.080891199999999941e+00 6.842357073631541198e+01 6.572613803257162601e+01
1.000000000000000000e+00 6.550011000000000649e+01 7.183000985022263762e+01 1.200475599999999976e-01 3.044502200000000158e+00 6.866505992511132206e+01 6.560006598818645784e+01
1.000000000000000000e+00 6.550011000000000649e+01 7.171967361764863824e+01 1.200475599999999976e-01 3.044502200000000158e+00 6.860989180882432947e+01 6.559832365933124265e+01
1.000000000000000000e+00 6.550011000000000649e+01 7.407334073131086427e+01 1.200475599999999976e-01 3.044502200000000158e+00 6.978672536565542828e+01 6.563549061738346779e+01
1.000000000000000000e+00 6.550011000000000649e+01 6.937702220852428070e+01 1.200475599999999976e-01 3.044502200000000158e+00 6.743856610426215070e+01 6.556133065120849324e+01
1.000000000000000000e+00 6.541845499999999447e+01 7.093604975113250077e+01 1.202721399999999996e-01 3.020886799999999983e+00 6.817725237556624052e+01 6.550558380911415668e+01
1.000000000000000000e+00 6.541845499999999447e+01 7.076717061359428840e+01 1.202721399999999996e-01 3.020886799999999983e+00 6.809281280679714143e+01 6.550291702425560914e+01
1.000000000000000000e+00 6.541845499999999447e+01 7.216959955362176515e+01 1.202721399999999996e-01 3.020886799999999983e+00 6.879402727681087981e+01 6.552506289921076643e+01
1.000000000000000000e+00 6.541845499999999447e+01 7.330057650276097547e+01 1.202721399999999996e-01 3.020886799999999983e+00 6.935951575138048497e+01 6.554292225263533567e+01
1.000000000000000000e+00 6.541845499999999447e+01 7.280799415727547341e+01 1.202721399999999996e-01 3.020886799999999983e+00 6.911322457863772684e+01 6.553514384282298977e+01
1.000000000000000000e+00 6.541845499999999447e+01 7.321494202110804395e+01 1.202721399999999996e-01 3.020886799999999983e+00 6.931669851055401921e+01 6.554156999123485150e+01
1.000000000000000000e+00 6.541845499999999447e+01 7.141847512970373657e+01 1.202721399999999996e-01 3.020886799999999983e+00 6.841846506485185841e+01 6.551320182939603853e+01
1.000000000000000000e+00 6.541845499999999447e+01 7.174593970177966185e+01 1.202721399999999996e-01 3.020886799999999983e+00 6.858219735088982816e+01 6.551837285037147751e+01
1.000000000000000000e+00 6.541845499999999447e+01 7.225433624908437480e+01 1.202721399999999996e-01 3.020886799999999983e+00 6.883639562454217753e+01 6.552640098359299259e+01
1.000000000000000000e+00 6.541845499999999447e+01 7.260609118211716861e+01 1.202721399999999996e-01 3.020886799999999983e+00 6.901227309105857444e+01 6.553195557572915675e+01
1.000000000000000000e+00 6.615769400000000644e+01 7.198177123733063354e+01 1.178821000000000035e-01 3.000028499999999987e+00 6.906973261866531288e+01 6.624966250018269420e+01
1.000000000000000000e+00 6.618260999999999683e+01 7.195337376291442411e+01 1.178206499999999990e-01 3.059860599999999931e+00 6.906799188145720336e+01 6.627373662256297848e+01
1.000000000000000000e+00 6.618260999999999683e+01 7.205831695023498185e+01 1.178206499999999990e-01 3.059860599999999931e+00 6.912046347511748934e+01 6.627539378938081427e+01
1.000000000000000000e+00 6.618260999999999683e+01 7.544256893409023235e+01 1.178206499999999990e-01 3.059860599999999931e+00 7.081258946704511459e+01 6.632883480098011830e+01
1.000000000000000000e+00 6.618260999999999683e+01 7.255495587438960570e+01 1.178206499999999990e-01 3.059860599999999931e+00 6.936878293719479416e+01 6.628323625697277066e+01
1.000000000000000000e+00 6.618260999999999683e+01 7.304028134355846191e+01 1.178206499999999990e-01 3.059860599999999931e+00 6.961144567177922227e+01 6.629090007283254238e+01
1.000000000000000000e+00 6.618260999999999683e+01 7.520485105623859567e+01 1.178206499999999990e-01 3.059860599999999931e+00 7.069373052811928915e+01 6.632508097770447364e+01
1.000000000000000000e+00 6.618260999999999683e+01 7.339119085235469697e+01 1.178206499999999990e-01 3.059860599999999931e+00 6.978690042617733980e+01 6.629644131480250735e+01
1.000000000000000000e+00 6.554171399999999892e+01 7.263021123521694733e+01 1.198293599999999959e-01 2.952331899999999898e+00 6.908596261760847312e+01 6.565364906416662905e+01
1.000000000000000000e+00 6.554171399999999892e+01 7.288261091686418069e+01 1.198293599999999959e-01 2.952331899999999898e+00 6.921216245843208981e+01 6.565763472905769049e+01
1.000000000000000000e+00 6.554171399999999892e+01 7.465002099238314770e+01 1.198293599999999959e-01 2.952331899999999898e+00 7.009586749619157331e+01 6.568554405223963499e+01
1.000000000000000000e+00 6.554171399999999892e+01 7.383300119838774833e+01 1.198293599999999959e-01 2.952331899999999898e+00 6.968735759919387363e+01 6.567264242301814647e+01
